Geneid	Brain	Duodenum	Hatchling_Brain	Hatchling_Carapace	Hatchling_Kidney	Kidney	Liver	Lung	merged	Sciatic_Nerve	Skeletal_Muscle	Spinal_Cord	Testis
G31866	0	0	0	0	0	0	0	0	0	0	0	0	0
G31867	1	0	1	0	0	0	2	1	6	0	1	0	0
G31868	0	0	0	0	0	0	0	0	0	0	0	0	0
G31869	0	0	0	0	0	0	1	0	2	0	0	1	0
G31870	49	27	61	43	2	17	2	5	257	0	10	39	2
G31871	0	0	0	0	0	0	0	0	0	0	0	0	0
G31872	0	0	0	0	0	0	0	0	1	0	0	0	1
G31873	0	0	0	0	0	0	0	0	1	0	0	0	1
G31874	2	0	0	0	0	2	6	0	14	0	1	2	1
G31875	0	0	0	2	0	3	14	3	23	0	0	0	1
G31876	0	0	0	0	0	0	0	0	0	0	0	0	0
G31877	0	0	0	0	0	0	0	0	0	0	0	0	0
G31878	0	0	0	0	0	0	0	0	0	0	0	0	0
G31879	0	0	0	0	0	0	0	0	0	0	0	0	0
G31880	0	0	0	0	0	0	0	0	0	0	0	0	0
G31881	0	0	0	0	0	0	0	0	0	0	0	0	0
G31882	0	0	0	0	0	0	0	0	0	0	0	0	0
G31883	0	0	0	0	0	0	0	0	0	0	0	0	0
G31884	0	0	0	0	0	0	0	0	0	0	0	0	0
G31885	0	0	0	0	0	0	0	0	0	0	0	0	0
G31886	0	0	0	0	0	0	0	0	0	0	0	0	0
G31887	0	0	0	0	0	0	0	0	0	0	0	0	0
G31888	0	0	0	0	0	0	0	0	0	0	0	0	0
G31889	0	0	0	0	0	0	0	0	0	0	0	0	0
G31890	0	0	0	0	0	0	0	0	0	0	0	0	0
G31891	0	0	0	0	0	0	0	0	0	0	0	0	0
G31892	0	0	0	0	0	0	0	0	0	0	0	0	0
G31893	0	0	0	0	0	0	0	0	0	0	0	0	0
G31894	0	0	0	0	0	0	0	0	0	0	0	0	0
G31895	0	0	0	0	0	0	0	0	0	0	0	0	0
G31896	0	0	0	0	0	0	0	0	0	0	0	0	0
G31897	0	0	0	0	0	0	0	0	0	0	0	0	0
G31898	0	0	0	0	0	0	0	0	0	0	0	0	0
G31899	0	0	0	0	0	0	0	0	0	0	0	0	0
G31900	0	0	0	0	0	0	0	0	1	0	0	1	0
G31901	0	0	0	0	0	0	0	0	0	0	0	0	0
G31902	0	0	0	0	0	0	0	0	0	0	0	0	0
G31903	0	0	0	0	0	1	0	0	3	0	0	0	2
G31904	0	0	0	0	0	0	0	0	0	0	0	0	0
G31905	0	0	0	0	0	0	0	0	1	0	0	0	1
G31906	0	0	0	0	0	0	0	0	0	0	0	0	0
G31907	0	0	0	0	0	0	0	0	0	0	0	0	0
G31908	0	0	0	0	0	0	0	0	0	0	0	0	0
G31909	0	0	0	0	0	0	0	0	0	0	0	0	0
G31910	0	0	0	0	0	0	0	0	0	0	0	0	0
G31911	0	0	0	0	0	0	0	0	0	0	0	0	0
G31912	0	0	0	0	0	0	0	0	0	0	0	0	0
G31913	0	0	0	0	0	0	0	0	0	0	0	0	0
G31914	0	0	0	0	0	0	0	0	0	0	0	0	0
G31915	0	0	0	0	0	0	0	0	0	0	0	0	0
G31916	0	0	0	0	0	0	0	0	0	0	0	0	0
G31917	0	0	0	0	0	0	0	0	0	0	0	0	0
G31918	0	0	0	0	0	0	0	0	0	0	0	0	0
G31919	0	0	0	0	0	0	0	0	0	0	0	0	0
G31920	0	0	0	0	0	0	0	0	0	0	0	0	0
G31921	0	0	0	0	0	0	0	0	0	0	0	0	0
G31922	0	0	0	0	0	0	0	0	0	0	0	0	0
G31923	0	0	0	0	0	0	0	0	6	0	0	0	6
G31924	1	0	0	0	0	2	1	0	5	0	0	1	0
G31925	0	0	0	1	0	0	1	0	2	0	0	0	0
G31926	0	0	0	0	0	0	0	0	1	0	0	1	0
G31927	0	0	0	0	0	0	0	0	0	0	0	0	0
G31928	4	0	0	0	0	2	0	1	51	0	0	0	44
G31929	0	0	0	0	0	0	0	0	0	0	0	0	0
G31930	0	0	0	0	0	0	0	0	0	0	0	0	0
G31931	0	0	0	0	0	0	0	0	0	0	0	0	0
G31932	0	0	0	0	0	0	0	0	0	0	0	0	0
G31933	0	0	0	0	0	0	0	0	0	0	0	0	0
G31934	0	0	0	0	0	0	0	0	1	0	0	0	1
G31935	0	0	0	0	0	0	0	0	0	0	0	0	0
G31936	1	0	0	0	0	0	0	0	2	0	0	0	1
G31937	1	0	0	0	0	0	1	0	2	0	0	0	0
G31938	0	0	0	0	0	0	0	0	0	0	0	0	0
G31939	7	5	3	4	1	18	6	3	90	0	8	21	14
G31940	0	0	0	0	0	0	0	0	0	0	0	0	0
G31941	0	0	0	0	0	0	0	0	0	0	0	0	0
G31942	0	0	0	0	0	0	0	0	0	0	0	0	0
G31943	0	0	0	0	0	0	0	0	0	0	0	0	0
G31944	0	0	0	0	0	0	0	0	0	0	0	0	0
G31945	0	0	5	5	0	0	1	0	11	0	0	0	0
G31946	2	0	3	1	1	2	1	0	11	0	0	1	0
G31947	0	1	0	0	0	0	0	1	2	0	0	0	0
G31948	0	1	0	0	0	2	1	2	8	0	0	0	2
G31949	0	0	0	0	0	0	0	0	0	0	0	0	0
G31950	1	9	0	0	0	3	10	3	26	0	0	0	0
G31951	0	0	0	0	0	0	0	0	0	0	0	0	0
G31952	0	4	0	0	0	1	0	1	7	0	0	0	1
G31953	0	0	0	0	0	0	0	0	0	0	0	0	0
G31954	0	0	0	1	0	0	0	0	3	0	0	0	2
G31955	0	0	0	0	0	0	0	0	0	0	0	0	0
G31956	0	0	0	0	0	0	0	0	0	0	0	0	0
G31957	0	0	0	0	0	0	0	0	0	0	0	0	0
G31958	0	0	0	0	0	0	0	0	0	0	0	0	0
G31959	0	0	0	0	0	0	0	0	0	0	0	0	0
G31960	0	0	0	0	0	0	0	0	0	0	0	0	0
G31961	0	0	0	0	0	0	0	0	0	0	0	0	0
G31962	0	0	0	0	0	0	0	0	0	0	0	0	0
G31963	0	0	0	0	0	0	0	0	0	0	0	0	0
G31964	0	0	0	0	0	0	0	0	0	0	0	0	0
G31965	0	0	0	0	0	0	0	0	0	0	0	0	0
G31966	0	0	0	0	0	0	0	0	4	0	0	0	4
G31967	0	0	0	0	0	0	0	0	0	0	0	0	0
G31968	0	0	0	0	0	0	0	0	2	0	0	0	2
G31969	0	0	0	0	0	0	0	0	0	0	0	0	0
G31970	0	0	0	0	0	0	0	0	0	0	0	0	0
G31971	0	0	0	0	0	0	0	0	0	0	0	0	0
G31972	0	0	0	0	0	0	0	0	0	0	0	0	0
G31973	0	2	0	1	0	0	1	3	8	0	0	1	0
G31974	0	0	0	0	0	0	0	0	0	0	0	0	0
G31975	0	0	0	0	0	0	0	0	0	0	0	0	0
G31976	0	0	0	1	0	0	0	0	1	0	0	0	0
G31977	0	0	0	0	0	0	0	0	0	0	0	0	0
G31978	1	0	0	1	0	1	0	0	3	0	0	0	0
G31979	0	0	0	0	0	0	0	0	0	0	0	0	0
G31980	0	0	0	0	0	1	0	0	1	0	0	0	0
G31981	0	0	0	0	0	0	0	0	0	0	0	0	0
G31982	3	0	0	1	0	0	0	0	5	0	1	0	0
G31983	0	0	0	0	0	0	0	0	0	0	0	0	0
G31984	0	0	0	1	0	0	0	0	1	0	0	0	0
G31985	0	0	0	0	0	0	0	0	0	0	0	0	0
G31986	1	0	3	1	0	0	0	0	8	0	0	1	2
G31987	0	0	0	0	0	0	0	0	0	0	0	0	0
G31988	0	0	0	1	0	0	0	0	2	0	1	0	0
G31989	0	0	0	0	0	0	0	0	0	0	0	0	0
G31990	0	0	2	1	0	1	0	0	8	0	3	1	0
G31991	0	0	0	0	0	0	0	0	0	0	0	0	0
G31992	0	0	0	1	0	0	0	0	1	0	0	0	0
G31993	0	0	0	0	0	0	0	0	0	0	0	0	0
G31994	1	0	0	0	0	0	0	0	5	0	1	2	1
G31995	0	0	0	0	0	0	0	0	0	0	0	0	0
G31996	0	0	0	0	0	1	0	0	2	0	1	0	0
G31997	0	0	0	0	0	0	0	0	0	0	0	0	0
G31998	0	0	0	1	0	0	0	1	5	0	1	2	0
G31999	0	0	0	0	0	0	0	0	0	0	0	0	0
G32000	0	0	0	1	0	0	0	1	3	0	0	1	0
G32001	0	0	0	0	0	0	0	0	0	0	0	0	0
G32002	0	0	5	0	0	0	0	0	10	0	1	2	2
G32003	0	0	0	0	0	0	0	0	0	0	0	0	0
G32004	0	1	0	1	0	0	0	0	2	0	0	0	0
G32005	0	0	0	0	0	0	0	0	0	0	0	0	0
G32006	1	0	1	0	0	0	0	1	6	0	1	0	2
G32007	0	0	0	0	0	0	0	0	0	0	0	0	0
G32008	0	0	0	0	0	0	0	0	0	0	0	0	0
G32009	3	0	1	0	0	0	1	0	8	0	1	1	1
G32010	0	0	0	0	0	0	0	0	0	0	0	0	0
G32011	1	0	0	0	0	0	4	0	6	0	0	1	0
G32012	0	0	0	0	0	0	0	0	0	0	0	0	0
G32013	0	0	1	0	0	0	0	0	3	0	0	2	0
G32014	0	0	0	0	0	0	0	0	0	0	0	0	0
G32015	1	0	0	0	0	0	0	0	1	0	0	0	0
G32016	0	15	0	0	0	6	18	7	46	0	0	0	0
G32017	0	0	1	0	0	0	0	0	2	0	0	0	1
G32018	0	0	0	0	0	0	0	0	0	0	0	0	0
G32019	0	0	0	0	0	0	0	0	1	0	0	1	0
G32020	1	0	3	3	0	2	0	0	15	1	0	1	4
G32021	0	0	0	0	0	0	0	0	0	0	0	0	0
G32022	0	0	0	0	0	0	0	0	0	0	0	0	0
G32023	0	0	0	0	0	0	0	0	0	0	0	0	0
G32024	0	0	0	0	0	0	0	0	0	0	0	0	0
G32025	0	0	0	0	0	0	0	0	0	0	0	0	0
G32026	0	0	0	0	0	0	0	0	0	0	0	0	0
G32027	1	0	0	0	0	0	0	1	4	0	1	1	0
G32028	3	0	7	3	0	5	3	5	30	0	0	2	2
G32029	0	0	0	0	0	1	0	0	1	0	0	0	0
G32030	0	0	0	0	0	0	0	0	0	0	0	0	0
G32031	0	0	0	0	0	1	0	0	1	0	0	0	0
G32032	0	0	0	0	0	0	0	0	0	0	0	0	0
G32033	0	0	0	0	0	0	0	0	0	0	0	0	0
G32034	0	0	0	0	0	0	0	0	0	0	0	0	0
G32035	0	0	0	0	0	0	0	0	0	0	0	0	0
G32036	0	0	0	0	0	0	0	0	0	0	0	0	0
G32037	0	0	0	0	0	0	0	0	0	0	0	0	0
G32038	0	0	0	0	0	0	0	0	0	0	0	0	0
G32039	0	2	0	0	0	0	0	0	2	0	0	0	0
G32040	0	0	0	0	0	0	0	0	0	0	0	0	0
G32041	0	0	0	0	0	0	0	0	0	0	0	0	0
G32042	0	0	0	0	0	0	0	0	0	0	0	0	0
G32043	0	0	0	0	0	0	0	0	0	0	0	0	0
G32044	0	0	0	0	0	0	0	0	0	0	0	0	0
G32045	0	0	0	0	0	1	0	0	1	0	0	0	0
G32046	0	0	0	0	0	0	0	0	0	0	0	0	0
G32047	0	0	0	0	0	0	0	0	0	0	0	0	0
G32048	0	0	0	0	0	0	0	0	0	0	0	0	0
G32049	0	0	0	0	0	0	0	0	0	0	0	0	0
G32050	0	0	0	0	0	0	0	0	1	0	0	0	1
G32051	0	0	0	0	0	0	0	0	0	0	0	0	0
G32052	0	0	0	0	0	0	0	0	0	0	0	0	0
G32053	1	0	0	0	0	3	1	0	11	0	3	2	1
G32054	0	0	0	0	0	0	0	0	0	0	0	0	0
G32055	0	0	0	3	0	0	0	1	7	0	1	2	0
G32056	0	0	0	0	0	0	0	0	0	0	0	0	0
G32057	0	0	2	0	0	1	0	0	7	0	2	2	0
G32058	0	0	0	0	0	0	0	0	0	0	0	0	0
G32059	0	0	0	1	0	0	0	0	1	0	0	0	0
G32060	0	0	0	0	0	0	0	0	0	0	0	0	0
G32061	2	0	0	1	0	0	1	1	5	0	0	0	0
G32062	0	0	0	0	0	0	0	0	0	0	0	0	0
G32063	0	0	0	0	0	1	0	0	1	0	0	0	0
G32064	0	0	0	0	0	0	0	0	0	0	0	0	0
G32065	0	0	0	0	0	0	0	0	6	0	3	2	1
G32066	0	0	0	0	0	0	0	0	0	0	0	0	0
G32067	0	0	0	0	0	1	0	0	1	0	0	0	0
G32068	0	0	0	0	0	0	0	0	0	0	0	0	0
G32069	4	0	0	2	0	0	0	0	8	0	1	0	1
G32070	0	0	0	0	0	0	0	0	0	0	0	0	0
G32071	0	0	0	1	0	1	2	1	5	0	0	0	0
G32072	0	0	0	0	0	0	0	0	0	0	0	0	0
G32073	1	0	0	0	0	0	1	0	5	0	1	2	0
G32074	0	0	0	0	0	0	0	0	0	0	0	0	0
G32075	0	0	0	0	0	0	0	0	0	0	0	0	0
G32076	1	0	0	3	0	0	1	0	5	0	0	0	0
G32077	0	0	0	0	0	0	0	0	0	0	0	0	0
G32078	1	0	0	0	0	0	1	0	2	0	0	0	0
G32079	0	0	0	0	0	0	0	0	0	0	0	0	0
G32080	0	0	1	0	0	0	0	0	4	0	2	1	0
G32081	0	0	0	0	0	0	0	0	0	0	0	0	0
G32082	0	0	1	1	0	0	1	0	3	0	0	0	0
G32083	0	0	0	0	0	0	0	0	0	0	0	0	0
G32084	2	0	0	1	0	0	0	0	7	0	3	1	0
G32085	0	0	0	0	0	0	0	0	0	0	0	0	0
G32086	0	0	0	0	0	0	0	0	1	0	1	0	0
G32087	8	93	0	0	0	16	39	43	226	0	11	13	3
G32088	0	0	0	0	0	0	0	0	1	0	0	0	1
G32089	0	0	0	0	0	0	0	0	1	0	0	0	1
G32090	0	0	0	0	0	0	0	0	0	0	0	0	0
G32091	2	0	0	1	0	0	0	0	5	0	1	1	0
G32092	0	0	0	0	0	0	0	0	0	0	0	0	0
G32093	0	0	0	0	0	0	0	0	2	0	1	1	0
G32094	0	0	0	0	0	0	0	0	0	0	0	0	0
G32095	1	0	0	0	0	0	1	0	5	0	1	0	2
G32096	0	0	0	0	0	0	0	0	0	0	0	0	0
G32097	0	0	0	1	0	0	0	1	3	0	0	1	0
G32098	0	0	0	0	0	0	0	0	0	0	0	0	0
G32099	3	0	3	1	0	1	0	0	15	0	2	5	0
G32100	0	0	0	0	0	0	0	0	0	0	0	0	0
G32101	1	0	0	0	0	0	1	1	5	0	1	1	0
G32102	0	0	0	0	0	0	0	0	0	0	0	0	0
G32103	0	0	1	0	0	0	2	1	7	0	1	0	2
G32104	0	0	0	0	0	0	0	0	0	0	0	0	0
G32105	0	1	0	4	0	0	0	0	5	0	0	0	0
G32106	0	0	0	0	0	0	0	0	0	0	0	0	0
G32107	0	0	1	0	0	0	0	0	5	0	0	3	1
G32108	0	0	0	0	0	0	0	0	0	0	0	0	0
G32109	0	0	0	0	0	0	0	1	3	1	0	0	1
G32110	0	0	0	0	0	0	0	0	0	0	0	0	0
G32111	0	0	1	1	0	0	0	0	5	0	3	0	0
G32112	0	0	0	0	0	0	0	0	0	0	0	0	0
G32113	0	0	0	0	0	1	0	0	1	0	0	0	0
G32114	0	0	0	0	0	0	0	0	0	0	0	0	0
G32115	0	0	0	0	0	0	0	0	1	0	0	1	0
G32116	0	0	0	0	0	0	0	0	0	0	0	0	0
G32117	0	0	0	0	0	0	1	0	1	0	0	0	0
G32118	0	0	0	0	0	0	0	0	0	0	0	0	0
G32119	1	0	1	2	0	0	0	0	4	0	0	0	0
G32120	0	0	0	0	0	0	0	0	0	0	0	0	0
G32121	0	0	0	0	0	0	1	0	1	0	0	0	0
G32122	0	0	0	0	0	0	0	0	0	0	0	0	0
G32123	0	0	2	0	0	0	0	0	4	0	1	1	0
G32124	0	0	0	0	0	0	1	0	1	0	0	0	0
G32125	1	0	0	1	0	0	0	0	3	0	1	0	0
G32126	0	0	0	0	0	0	0	0	0	0	0	0	0
G32127	0	0	0	0	0	1	0	0	1	0	0	0	0
G32128	1	0	0	0	0	3	0	1	12	0	0	1	6
G32129	0	0	0	0	0	0	0	0	0	0	0	0	0
G32130	0	0	0	0	0	0	0	0	1	0	0	0	1
G32131	0	0	0	0	0	0	0	0	0	0	0	0	0
G32132	0	0	0	0	0	0	0	1	1	0	0	0	0
G32133	0	0	0	0	0	0	0	0	0	0	0	0	0
G32134	0	0	0	0	0	0	0	0	0	0	0	0	0
G32135	0	0	0	0	0	0	0	0	0	0	0	0	0
G32136	0	0	0	0	0	0	0	0	0	0	0	0	0
G32137	0	0	0	0	0	0	0	0	0	0	0	0	0
G32138	0	0	0	0	0	0	0	0	0	0	0	0	0
G32139	0	0	0	0	0	0	0	0	0	0	0	0	0
G32140	0	0	0	0	0	0	0	0	0	0	0	0	0
G32141	0	0	0	0	0	0	0	0	0	0	0	0	0
G32142	0	0	0	0	0	0	0	0	1	0	0	0	1
G32143	0	0	0	0	0	0	0	0	0	0	0	0	0
G32144	0	0	0	0	0	0	0	0	0	0	0	0	0
G32145	0	0	0	0	0	0	0	0	0	0	0	0	0
G32146	0	0	0	0	0	0	0	0	0	0	0	0	0
G32147	61	18	38	17	2	50	12	25	430	0	7	77	123
G32148	0	0	0	0	0	0	0	0	0	0	0	0	0
G32149	0	0	0	0	0	0	0	0	0	0	0	0	0
G32150	0	0	0	0	0	0	0	0	0	0	0	0	0
G32151	0	0	0	0	0	0	0	0	0	0	0	0	0
G32152	0	0	0	0	0	0	0	0	1	0	0	0	1
G32153	0	0	0	0	0	0	0	0	0	0	0	0	0
G32154	0	0	0	2	0	0	0	0	2	0	0	0	0
G32155	0	0	0	0	0	0	0	0	0	0	0	0	0
G32156	0	0	0	0	0	0	0	0	0	0	0	0	0
G32157	0	0	0	0	0	0	0	0	0	0	0	0	0
G32158	0	0	0	0	0	0	0	0	0	0	0	0	0
G32159	0	0	0	0	0	0	0	0	0	0	0	0	0
G32160	0	0	0	0	0	0	0	0	0	0	0	0	0
G32161	0	0	0	0	0	0	0	0	0	0	0	0	0
G32162	0	0	0	0	0	0	0	0	0	0	0	0	0
G32163	0	0	0	0	0	0	0	0	0	0	0	0	0
G32164	0	0	0	0	0	0	0	0	0	0	0	0	0
G32165	0	0	0	0	0	0	0	0	0	0	0	0	0
G32166	0	13	0	0	0	2	12	9	43	1	4	1	1
G32167	0	2	0	0	0	0	0	0	2	0	0	0	0
G32168	0	0	0	0	0	0	0	0	0	0	0	0	0
G32169	0	0	0	0	0	0	0	0	0	0	0	0	0
G32170	2	0	0	0	0	0	0	1	5	0	1	1	0
G32171	0	0	0	0	0	0	0	0	0	0	0	0	0
G32172	0	0	0	0	0	0	0	0	0	0	0	0	0
G32173	0	0	0	0	0	0	0	0	0	0	0	0	0
G32174	0	0	0	0	0	0	0	0	4	0	0	0	4
G32175	0	0	0	0	0	0	0	0	0	0	0	0	0
G32176	0	0	0	0	0	0	0	0	0	0	0	0	0
G32177	0	0	0	0	0	0	0	0	0	0	0	0	0
G32178	0	0	0	0	0	0	0	0	0	0	0	0	0
G32179	5	0	3	5	0	1	0	2	28	0	4	3	5
G32180	0	0	0	0	0	0	0	0	0	0	0	0	0
G32181	9	2	25	11	0	3	0	1	69	0	5	9	4
G32182	0	0	0	0	0	0	0	0	0	0	0	0	0
G32183	2	0	10	4	0	1	0	1	23	0	4	1	0
G32184	1	0	3	0	0	2	2	2	20	0	9	1	0
G32185	0	0	0	0	0	0	0	0	0	0	0	0	0
G32186	0	1	0	0	0	2	1	1	8	0	1	1	1
G32187	7	1	36	23	0	26	3	3	142	0	0	11	32
G32188	3	0	15	6	0	4	0	1	46	0	0	3	14
G32189	0	0	0	0	0	0	0	0	0	0	0	0	0
G32190	0	0	0	0	0	0	0	0	0	0	0	0	0
G32191	0	0	0	0	0	0	0	0	0	0	0	0	0
G32192	0	0	0	0	0	0	0	0	0	0	0	0	0
G32193	0	0	0	0	0	0	0	0	0	0	0	0	0
G32194	0	0	0	0	0	0	0	0	0	0	0	0	0
G32195	0	0	0	0	0	0	0	0	0	0	0	0	0
G32196	99	49	28	59	0	164	34	60	759	0	53	78	135
G32197	0	0	0	0	0	0	0	0	0	0	0	0	0
G32198	0	0	2	1	1	0	1	2	9	0	0	2	0
G32199	0	0	0	0	0	0	0	0	1	0	0	0	1
G32200	0	0	1	0	0	0	0	1	213	1	2	1	207
G32201	0	0	0	0	0	0	0	0	3	0	1	1	1
G32202	0	0	0	0	0	0	0	0	0	0	0	0	0
G32203	0	0	0	0	0	3	0	0	4	0	0	1	0
G32204	0	0	0	0	0	0	0	0	0	0	0	0	0
G32205	0	0	0	0	0	0	1	0	1	0	0	0	0
G32206	0	0	0	0	0	0	0	0	1	0	1	0	0
G32207	5	10	4	0	0	5	3	0	44	0	1	5	11
G32208	0	0	0	0	0	0	0	0	0	0	0	0	0
G32209	4	0	1	7	0	4	1	2	27	0	1	0	7
G32210	0	0	0	0	0	0	1	0	2	0	0	0	1
G32211	0	0	0	0	0	0	0	0	0	0	0	0	0
G32212	0	0	0	0	0	0	0	0	0	0	0	0	0
G32213	0	0	0	0	0	0	0	0	0	0	0	0	0
G32214	0	0	0	0	0	0	0	0	0	0	0	0	0
G32215	0	0	0	0	0	0	0	0	0	0	0	0	0
G32216	0	0	0	0	0	0	0	0	0	0	0	0	0
G32217	0	0	0	0	0	0	0	0	0	0	0	0	0
G32218	0	0	0	0	0	0	0	0	0	0	0	0	0
G32219	0	0	0	0	0	0	0	0	0	0	0	0	0
G32220	4	2	1	5	1	3	5	4	61	1	4	7	24
G32221	3	2	1	1	0	3	1	2	19	0	0	4	2
G32222	0	0	0	0	0	0	0	0	0	0	0	0	0
G32223	0	0	0	0	0	0	0	0	0	0	0	0	0
G32224	0	0	0	0	0	0	0	0	0	0	0	0	0
G32225	0	0	0	0	0	0	0	0	0	0	0	0	0
G32226	0	0	0	0	0	0	0	0	0	0	0	0	0
G32227	0	0	0	0	0	0	0	0	0	0	0	0	0
G32228	0	0	0	0	0	0	0	0	0	0	0	0	0
G32229	0	0	0	0	0	0	0	0	2	0	0	0	2
G32230	0	0	0	0	0	0	0	0	0	0	0	0	0
G32231	0	0	0	0	0	0	0	0	0	0	0	0	0
G32232	0	0	0	0	0	0	0	0	0	0	0	0	0
G32233	0	0	0	0	0	0	0	0	1	0	0	0	1
G32234	0	0	0	0	0	0	0	0	0	0	0	0	0
G32235	0	0	0	0	0	0	0	0	0	0	0	0	0
G32236	0	0	0	0	0	0	0	0	0	0	0	0	0
G32237	0	0	0	0	0	0	0	0	0	0	0	0	0
G32238	0	0	0	0	0	0	0	0	1	0	0	0	1
G32239	0	0	0	0	0	0	0	0	0	0	0	0	0
G32240	2	2	1	0	0	3	1	1	10	0	0	0	0
G32241	0	2	0	1	0	0	0	0	3	0	0	0	0
G32242	0	0	0	0	0	0	0	0	0	0	0	0	0
G32243	0	0	0	0	0	0	0	0	0	0	0	0	0
G32244	0	0	0	0	0	0	0	0	0	0	0	0	0
G32245	0	0	0	0	0	0	0	0	0	0	0	0	0
G32246	0	0	0	0	0	0	0	0	0	0	0	0	0
G32247	0	0	0	0	0	0	0	0	0	0	0	0	0
G32248	0	0	0	0	0	0	0	1	1	0	0	0	0
G32249	0	0	0	0	0	0	1	0	1	0	0	0	0
G32250	0	0	0	0	0	1	0	1	2	0	0	0	0
G32251	1	0	3	0	0	0	0	0	5	0	0	1	0
G32252	0	0	0	1	0	0	0	0	1	0	0	0	0
G32253	0	0	0	1	0	0	0	0	3	0	0	2	0
G32254	0	0	0	0	0	0	0	0	0	0	0	0	0
G32255	0	0	0	0	0	0	0	0	0	0	0	0	0
G32256	0	0	0	0	0	0	0	0	0	0	0	0	0
G32257	0	0	0	0	0	0	0	0	0	0	0	0	0
G32258	2	1	4	2	0	2	1	1	16	0	0	1	2
G32259	0	0	0	0	0	0	0	0	0	0	0	0	0
G32260	0	0	0	0	0	0	0	0	0	0	0	0	0
G32261	0	0	0	0	0	0	0	0	0	0	0	0	0
G32262	0	0	0	0	0	0	0	0	0	0	0	0	0
G32263	0	0	0	0	0	0	0	0	0	0	0	0	0
G32264	0	0	0	0	0	0	0	0	0	0	0	0	0
G32265	0	0	0	1	0	1	0	0	2	0	0	0	0
G32266	0	0	0	0	0	0	0	0	0	0	0	0	0
G32267	1	0	0	1	0	0	0	0	5	0	2	0	1
G32268	0	0	0	0	0	0	0	0	0	0	0	0	0
G32269	1	0	0	0	0	0	0	0	2	0	1	0	0
G32270	0	0	0	0	0	0	0	0	0	0	0	0	0
G32271	0	0	0	3	0	0	0	0	4	0	1	0	0
G32272	0	0	0	0	0	0	0	0	0	0	0	0	0
G32273	1	0	0	0	0	0	1	0	2	0	0	0	0
G32274	0	0	0	0	0	0	0	0	0	0	0	0	0
G32275	3	0	0	0	0	0	0	0	4	0	0	1	0
G32276	0	0	0	0	0	0	0	0	0	0	0	0	0
G32277	0	0	0	0	0	0	0	0	0	0	0	0	0
G32278	0	0	0	0	0	0	1	0	1	0	0	0	0
G32279	0	0	0	0	0	0	0	0	0	0	0	0	0
G32280	0	0	0	0	0	0	0	0	0	0	0	0	0
G32281	2	0	0	0	0	0	0	0	3	0	0	1	0
G32282	0	0	0	0	0	0	0	0	0	0	0	0	0
G32283	1	1	0	1	0	1	0	0	4	0	0	0	0
G32284	0	0	0	0	0	0	0	0	0	0	0	0	0
G32285	2	0	0	0	0	0	0	0	4	0	2	0	0
G32286	0	0	0	0	0	0	0	0	0	0	0	0	0
G32287	0	0	0	0	0	0	0	0	0	0	0	0	0
G32288	0	0	2	2	0	0	0	0	4	0	0	0	0
G32289	2	0	4	1	0	1	0	1	9	0	0	0	0
G32290	0	0	0	0	0	0	0	0	0	0	0	0	0
G32291	0	0	0	0	0	0	0	0	0	0	0	0	0
G32292	0	0	0	0	0	0	0	0	1	0	1	0	0
G32293	1	5	2	2	0	4	2	3	28	0	1	5	3
G32294	0	0	0	0	0	0	0	0	0	0	0	0	0
G32295	0	0	0	0	0	0	0	0	0	0	0	0	0
G32296	0	0	0	0	0	0	0	0	0	0	0	0	0
G32297	0	0	0	0	0	0	0	0	0	0	0	0	0
G32298	0	0	0	0	0	0	0	0	0	0	0	0	0
G32299	0	0	0	0	0	0	0	0	0	0	0	0	0
G32300	0	0	0	0	0	0	0	0	1	0	0	1	0
G32301	0	0	0	0	0	1	0	0	1	0	0	0	0
G32302	0	0	0	0	0	0	0	0	0	0	0	0	0
G32303	0	0	0	0	0	0	0	0	0	0	0	0	0
G32304	0	0	0	0	0	0	0	0	0	0	0	0	0
G32305	0	0	0	0	0	0	0	0	0	0	0	0	0
G32306	0	0	0	0	0	0	0	0	0	0	0	0	0
G32307	0	0	0	0	0	0	0	0	0	0	0	0	0
G32308	0	0	0	0	0	0	0	0	0	0	0	0	0
G32309	0	0	0	2	0	0	0	0	3	0	0	0	1
G32310	0	0	0	0	0	0	0	0	0	0	0	0	0
G32311	2	0	4	0	0	0	0	0	6	0	0	0	0
G32312	0	0	0	0	0	0	0	0	0	0	0	0	0
G32313	0	0	0	0	0	0	0	0	0	0	0	0	0
G32314	0	0	0	0	0	0	0	0	0	0	0	0	0
G32315	0	0	0	0	0	0	0	0	0	0	0	0	0
G32316	0	0	0	0	0	0	0	0	0	0	0	0	0
G32317	0	0	0	0	0	0	0	0	0	0	0	0	0
G32318	0	0	0	0	0	0	0	0	0	0	0	0	0
G32319	0	0	0	0	0	0	0	0	0	0	0	0	0
G32320	0	0	0	0	0	0	0	0	0	0	0	0	0
G32321	0	0	1	1	0	0	0	0	2	0	0	0	0
G32322	0	0	0	0	0	0	0	0	0	0	0	0	0
G32323	0	1	0	4	0	0	0	0	6	0	0	0	1
G32324	0	0	0	3	0	0	0	0	3	0	0	0	0
G32325	0	0	0	0	0	0	0	0	0	0	0	0	0
G32326	0	0	1	1	0	0	0	0	6	0	0	0	4
G32327	0	0	0	0	0	0	0	0	0	0	0	0	0
G32328	0	0	0	0	0	0	0	0	0	0	0	0	0
